FSM_ID FSMStates FSMInputs FSMOutputs FSMSize W_Time W_Memory SIS_Tr SIS_Size SIS_Cost TS_Size TS_Cost Algorithm
39 40 8 8 320 48 8.28125 249993 320 1088 2880 12352 MWA
41 40 8 8 320 16 7.25 40288 1 242 961 4626 OWA
41 40 8 8 320 304 7.25 250221 1880 7612 16920 83548 CWA
41 40 8 8 320 44 8.05469 250221 320 1048 2880 11992 MWA
42 40 8 8 320 13 3.55078 40305 1 177 641 3297 OWA
42 40 8 8 320 246 6.10547 250446 1800 7095 16200 78255 CWA
42 40 8 8 320 51 8.19141 250446 360 1235 3240 13995 MWA
43 40 8 8 320 14 7.10938 40348 1 283 961 5035 OWA
43 40 8 8 320 255 6.22266 250680 1880 7506 16920 82594 CWA
43 40 8 8 320 46 8.19531 250680 320 1024 2880 11776 MWA
44 40 8 8 320 12 8.21094 40378 1 190 641 3358 OWA
44 40 8 8 320 324 7.17188 250914 1960 7942 17640 87158 CWA
44 40 8 8 320 53 8.14453 250914 320 1104 2880 12496 MWA
45 40 8 8 320 13 8.14453 40393 1 215 961 4599 OWA
45 40 8 8 320 244 8.14453 251142 1880 7492 16920 82468 CWA
45 40 8 8 320 45 8.31641 251142 320 1048 2880 11992 MWA
46 40 8 8 320 14 7.26562 40425 1 232 961 4592 OWA
46 40 8 8 320 243 7.26562 251367 1800 7175 16200 78975 CWA
46 40 8 8 320 54 8.125 251367 320 1040 2880 11920 MWA
47 40 8 8 320 13 8.125 40449 1 184 641 3384 OWA
47 40 8 8 320 269 7.11719 251607 1760 7120 15840 78160 CWA
47 40 8 8 320 46 4.10938 251607 320 1120 2880 12640 MWA
48 40 8 8 320 17 4.16797 40515 1 346 1281 6330 OWA
48 40 8 8 320 316 6.58203 251838 2000 8170 18000 89530 CWA
48 40 8 8 320 56 8.21875 251838 320 1096 2880 12424 MWA
49 40 8 8 320 14 8.23438 40557 1 202 641 3338 OWA
49 40 8 8 320 235 8.23438 252066 1760 6944 15840 76576 CWA
49 40 8 8 320 43 8.23438 252066 320 1048 2880 11992 MWA
50 40 8 8 320 25 8.23438 40568 1 251 961 4907 OWA
50 40 8 8 320 348 7.20312 252288 1760 7056 15840 77584 CWA
50 40 8 8 320 47 7.26953 252288 320 1032 2880 11848 MWA
51 40 8 8 320 13 7.26953 40604 1 196 641 3316 OWA
51 40 8 8 320 252 7.26953 252513 1800 7215 16200 79335 CWA
51 40 8 8 320 44 8.10547 252513 320 1080 2880 12280 MWA
52 40 8 8 320 14 8.10547 40651 1 247 961 4727 OWA
52 40 8 8 320 259 8.10547 252753 1640 6600 14760 72520 CWA
52 40 8 8 320 57 8.94141 252753 320 1080 2880 12280 MWA
53 40 8 8 320 14 7.89062 40704 1 253 961 4661 OWA
53 40 8 8 320 304 7.89062 252984 1680 6754 15120 74226 CWA
53 40 8 8 320 61 4.44141 252984 320 1096 2880 12424 MWA
54 40 8 8 320 26 4.42188 40742 1 238 961 4670 OWA
54 40 8 8 320 350 7 253218 1800 7310 16200 80190 CWA
54 40 8 8 320 58 8.70312 253218 320 1064 2880 12136 MWA
55 40 8 8 320 25 8.73047 40767 1 225 961 4609 OWA
55 40 8 8 320 358 8.73047 253446 1800 7300 16200 80100 CWA
55 40 8 8 320 75 8.10938 253446 320 1088 2880 12352 MWA
56 40 8 8 320 13 8.10938 40843 1 316 961 5068 OWA
56 40 8 8 320 320 7.10156 253680 1760 7112 15840 78088 CWA
56 40 8 8 320 72 8.23828 253680 320 1064 2880 12136 MWA
57 40 8 8 320 25 8.23828 40863 1 260 961 4964 OWA
57 40 8 8 320 347 8.23828 253908 1920 7768 17280 85272 CWA
57 40 8 8 320 55 8.23828 253908 320 1048 2880 11992 MWA
58 40 8 8 320 15 8.23828 40898 1 275 961 4955 OWA
58 40 8 8 320 361 8.23828 254133 1880 7525 16920 82765 CWA
58 40 8 8 320 65 8.32422 254133 320 1080 2880 12280 MWA
60 40 8 8 320 17 8.32422 40940 1 242 961 4842 OWA
60 40 8 8 320 395 8.32422 254388 2000 8610 18000 93490 CWA
60 40 8 8 320 54 7.05078 254388 320 1120 2880 12640 MWA
61 40 8 8 320 15 7.05078 40970 1 310 1601 7270 OWA
61 40 8 8 320 324 7.05078 254622 1880 7626 16920 83674 CWA
61 40 8 8 320 63 7.09375 254622 320 1104 2880 12496 MWA
63 40 8 8 320 15 7.09375 41001 1 271 961 4951 OWA
63 40 8 8 320 330 7.09375 254847 1920 7600 17280 83760 CWA
63 40 8 8 320 47 8.26562 254847 320 1040 2880 11920 MWA
64 40 8 8 320 14 8.26562 41027 1 266 961 5066 OWA
64 40 8 8 320 338 8.26562 255087 1880 7760 16920 84880 CWA
64 40 8 8 320 52 8.04297 255087 320 1080 2880 12280 MWA
65 40 8 8 320 20 8.04297 41063 1 196 641 3316 OWA
65 40 8 8 320 370 8.04297 255312 2040 8025 18360 88545 CWA
65 40 8 8 320 53 8.12891 255312 320 1080 2880 12280 MWA
66 40 8 8 320 18 7.12109 41102 1 319 1281 6367 OWA
66 40 8 8 320 292 7.12109 255549 1840 7354 16560 80906 CWA
66 40 8 8 320 57 8.30469 255549 320 1072 2880 12208 MWA
67 40 8 8 320 22 8.30469 41139 1 277 1281 5909 OWA
67 40 8 8 320 248 6.35156 255777 1760 6984 15840 76936 CWA
67 40 8 8 320 48 8.28906 255777 320 1048 2880 11992 MWA
68 40 8 8 320 21 8.30469 41160 1 221 961 4557 OWA
68 40 8 8 320 301 8.30469 255999 1880 7318 16920 80902 CWA
68 40 8 8 320 44 8.30469 255999 320 1032 2880 11848 MWA
69 40 8 8 320 14 8.30469 41179 1 259 961 5035 OWA
69 40 8 8 320 229 8.30469 256236 1640 6599 14760 72511 CWA
69 40 8 8 320 58 8.30469 256236 320 1072 2880 12208 MWA
70 40 8 8 320 16 8.30469 41206 1 227 961 4683 OWA
70 40 8 8 320 291 8.30469 256473 1840 7514 16560 82346 CWA
70 40 8 8 320 57 8.30469 256473 320 1072 2880 12208 MWA
72 40 8 8 320 14 7.22656 41260 1 294 961 5094 OWA
72 40 8 8 320 292 7.22656 256713 1880 7640 16920 83800 CWA
72 40 8 8 320 45 7.33594 256713 320 1040 2880 11920 MWA
73 40 8 8 320 14 7.33594 41288 1 228 961 4636 OWA
73 40 8 8 320 335 7.33594 256944 1800 7305 16200 80145 CWA
73 40 8 8 320 66 8.15234 256944 320 1056 2880 12064 MWA
74 40 8 8 320 16 8.15234 41329 1 241 961 4649 OWA
74 40 8 8 320 275 8.15234 257175 1760 7148 15840 78412 CWA
74 40 8 8 320 67 8.28125 257175 320 1096 2880 12424 MWA
77 40 8 8 320 16 8.28125 41376 1 287 1281 5983 OWA
77 40 8 8 320 260 8.28125 257409 1840 7388 16560 81212 CWA
77 40 8 8 320 45 8.28125 257409 320 1064 2880 12136 MWA
78 40 8 8 320 14 8.28125 41418 1 202 641 3338 OWA
78 40 8 8 320 288 8.28125 257637 1800 7220 16200 79380 CWA
78 40 8 8 320 62 8.28125 257637 320 1088 2880 12352 MWA
79 40 8 8 320 14 8.28125 41449 1 231 961 4615 OWA
79 40 8 8 320 337 8.28125 257865 1920 7608 17280 83832 CWA
79 40 8 8 320 45 8.28125 257865 320 1008 2880 11632 MWA
81 40 8 8 320 19 8.28125 41469 1 220 961 4604 OWA
81 40 8 8 320 306 8.28125 258093 1880 7412 16920 81748 CWA
81 40 8 8 320 63 8.28125 258093 320 1088 2880 12352 MWA
82 40 8 8 320 16 8.28125 41491 1 262 1281 5926 OWA
82 40 8 8 320 258 8.28125 258324 1760 7028 15840 77332 CWA
82 40 8 8 320 48 4.19141 258324 320 1096 2880 12424 MWA
83 40 8 8 320 23 3.94141 41514 1 183 641 3383 OWA
83 40 8 8 320 269 7.21875 258564 1840 7480 16560 82040 CWA
83 40 8 8 320 46 8.24219 258564 320 1120 2880 12640 MWA
84 40 8 8 320 16 8.26172 41538 1 264 961 5064 OWA
84 40 8 8 320 296 8.26172 258804 1880 7680 16920 84160 CWA
84 40 8 8 320 45 8.26172 258804 320 1120 2880 12640 MWA
85 40 8 8 320 13 8.26172 41569 1 191 641 3279 OWA
85 40 8 8 320 269 8.26172 259023 1800 7205 16200 79245 CWA
85 40 8 8 320 47 8.26172 259023 320 1024 2880 11776 MWA
86 40 8 8 320 14 8.26172 41603 1 234 961 4834 OWA
86 40 8 8 320 391 8.26172 259278 2000 8650 18000 93850 CWA
86 40 8 8 320 61 8.26172 259278 320 1120 2880 12640 MWA
87 40 8 8 320 14 8.26172 41644 1 241 961 4625 OWA
87 40 8 8 320 389 8.26172 259506 1960 7724 17640 85196 CWA
87 40 8 8 320 51 9.09766 259506 320 1088 2880 12352 MWA
88 40 8 8 320 28 9.09766 41666 1 222 961 4630 OWA
88 40 8 8 320 332 9.09766 259737 1840 7302 16560 80438 CWA
88 40 8 8 320 68 9.09766 259737 320 1096 2880 12424 MWA
89 40 8 8 320 16 9.09766 41698 1 312 1281 6264 OWA
89 40 8 8 320 378 9.09766 259965 1920 7568 17280 83472 CWA
89 40 8 8 320 48 9.09766 259965 320 1088 2880 12352 MWA
90 40 8 8 320 18 9.09766 41737 1 239 961 4791 OWA
90 40 8 8 320 348 9.09766 260214 1800 7415 16200 81135 CWA
90 40 8 8 320 48 9.09766 260214 320 1104 2880 12496 MWA
91 40 8 8 320 28 9.09766 41765 1 188 641 3436 OWA
91 40 8 8 320 366 5.80078 260463 1880 7741 16920 84709 CWA
91 40 8 8 320 58 9.06641 260463 320 1104 2880 12496 MWA
93 40 8 8 320 12 9.09766 41781 1 176 641 3264 OWA
93 40 8 8 320 353 9.09766 260682 1920 7504 17280 82896 CWA
93 40 8 8 320 62 9.09766 260682 320 1064 2880 12136 MWA
94 40 8 8 320 25 9.09766 41820 1 239 961 4743 OWA
94 40 8 8 320 308 8.07812 260925 1840 7406 16560 81374 CWA
94 40 8 8 320 49 8.20703 260925 320 1128 2880 12712 MWA
95 40 8 8 320 30 7.19922 41851 1 271 1281 6031 OWA
95 40 8 8 320 323 7.19922 261165 1960 7960 17640 87320 CWA
95 40 8 8 320 48 4.81641 261165 320 1120 2880 12640 MWA
96 40 8 8 320 16 3.44141 41884 1 233 961 4641 OWA
96 40 8 8 320 311 6.1875 261396 1960 7813 17640 85997 CWA
96 40 8 8 320 66 8.15234 261396 320 1056 2880 12064 MWA
97 40 8 8 320 15 8.17578 41917 1 233 961 4713 OWA
97 40 8 8 320 309 8.17578 261636 1840 7520 16560 82400 CWA
97 40 8 8 320 88 8.15234 261636 320 1040 2880 11920 MWA
98 40 8 8 320 29 8.15234 41950 1 233 961 4641 OWA
98 40 8 8 320 367 8.15234 261867 1920 7936 17280 86784 CWA
98 40 8 8 320 48 8.23828 261867 320 1056 2880 12064 MWA
99 40 8 8 320 14 8.23828 41986 1 236 961 4620 OWA
99 40 8 8 320 297 7.21094 262095 1760 6984 15840 76936 CWA
99 40 8 8 320 61 8.21875 262095 320 1048 2880 11992 MWA
0 45 6 6 270 25 8.21875 42035 1 319 811 4495 OWA
0 45 6 6 270 139 8.21875 262386 1665 7279 11655 60943 CWA
0 45 6 6 270 68 9.10938 262386 270 1032 1890 8844 MWA
2 45 6 6 270 14 8.10156 42097 1 332 811 4634 OWA
2 45 6 6 270 153 8.10156 262698 1620 7254 11340 60498 CWA
2 45 6 6 270 77 9.47266 262698 270 1119 1890 9453 MWA
3 45 6 6 270 14 9.47266 42130 1 258 811 4398 OWA
3 45 6 6 270 159 9.47266 263028 1620 7425 11340 61695 CWA
3 45 6 6 270 77 10.418 263028 270 1155 1890 9705 MWA
4 45 6 6 270 13 10.418 42168 1 218 541 3026 OWA
4 45 6 6 270 123 10.418 263325 1575 7155 11025 59535 CWA
4 45 6 6 270 72 9.45312 263325 270 1044 1890 8928 MWA
5 45 6 6 270 21 8.46094 42207 1 354 1081 5676 OWA
5 45 6 6 270 140 8.46094 263619 1710 7999 11970 66253 CWA
5 45 6 6 270 73 10.3984 263619 270 1038 1890 8886 MWA
6 45 6 6 270 16 10.3984 42233 1 206 541 3122 OWA
6 45 6 6 270 150 9.40234 263943 1575 7380 11025 61110 CWA
6 45 6 6 270 91 3.51172 263943 270 1143 1890 9621 MWA
7 45 6 6 270 16 3.25391 42275 1 267 811 4281 OWA
7 45 6 6 270 190 5.26953 264252 1710 7919 11970 65693 CWA
7 45 6 6 270 81 9.51562 264252 270 1023 1890 8781 MWA
8 45 6 6 270 29 3.44922 42296 1 291 811 4575 OWA
8 45 6 6 270 206 4.96094 264561 1710 8009 11970 66323 CWA
8 45 6 6 270 72 10.375 264561 270 1023 1890 8781 MWA
9 45 6 6 270 15 10.375 42329 1 303 811 4515 OWA
9 45 6 6 270 133 10.375 264858 1665 7443 11655 62091 CWA
9 45 6 6 270 58 9.33984 264858 270 999 1890 8613 MWA
10 45 6 6 270 15 9.33984 42400 1 386 1081 6020 OWA
10 45 6 6 270 173 9.33984 265191 1530 7419 10710 61113 CWA
10 45 6 6 270 74 9.44531 265191 270 1116 1890 9432 MWA
11 45 6 6 270 14 9.44531 42444 1 314 811 4652 OWA
11 45 6 6 270 149 9.44531 265509 1620 7416 11340 61632 CWA
11 45 6 6 270 82 9.38281 265509 270 1041 1890 8907 MWA
12 45 6 6 270 13 9.38281 42474 1 255 811 4215 OWA
12 45 6 6 270 115 9.38281 265809 1620 7290 11340 60750 CWA
12 45 6 6 270 66 10.332 265809 270 1050 1890 8970 MWA
13 45 6 6 270 16 10.332 42532 1 373 1081 5767 OWA
13 45 6 6 270 165 10.332 266112 1710 8023 11970 66421 CWA
13 45 6 6 270 83 9.49609 266112 270 1011 1890 8697 MWA
14 45 6 6 270 14 9.49609 42603 1 341 811 4571 OWA
14 45 6 6 270 122 9.49609 266412 1575 6875 11025 57575 CWA
14 45 6 6 270 64 10.4414 266412 270 1005 1890 8655 MWA
15 45 6 6 270 26 10.4414 42635 1 302 811 4478 OWA
15 45 6 6 270 131 10.4414 266703 1620 7317 11340 60939 CWA
15 45 6 6 270 58 10.4414 266703 270 1032 1890 8844 MWA
16 45 6 6 270 15 10.4414 42688 1 413 1351 6863 OWA
16 45 6 6 270 121 10.4414 266997 1575 6985 11025 58345 CWA
16 45 6 6 270 58 10.4414 266997 270 1083 1890 9201 MWA
17 45 6 6 270 14 3.3125 42724 1 306 811 4536 OWA
17 45 6 6 270 117 5.20703 267297 1620 7245 11340 60435 CWA
17 45 6 6 270 60 10.4414 267297 270 1005 1890 8655 MWA
19 45 6 6 270 18 10.4414 42761 1 397 1081 6013 OWA
19 45 6 6 270 202 10.4414 267594 1665 7713 11655 63981 CWA
19 45 6 6 270 77 10.5273 267594 270 1089 1890 9243 MWA
22 45 6 6 270 14 10.5273 42799 1 263 811 4187 OWA
22 45 6 6 270 201 9.46094 267888 1755 7917 12285 65949 CWA
22 45 6 6 270 95 9.4375 267888 270 1038 1890 8886 MWA
23 45 6 6 270 14 9.4375 42827 1 388 1081 5884 OWA
23 45 6 6 270 124 9.4375 268170 1665 7438 11655 62056 CWA
23 45 6 6 270 83 9.39062 268170 270 1014 1890 8718 MWA
25 45 6 6 270 15 4.74609 42875 1 363 1081 5685 OWA
25 45 6 6 270 210 6.88281 268464 1800 8150 12600 67850 CWA
25 45 6 6 270 56 10.3789 268464 270 1038 1890 8886 MWA
27 45 6 6 270 13 10.3789 42942 1 382 1081 5728 OWA
27 45 6 6 270 167 10.3789 268761 1620 7299 11340 60813 CWA
27 45 6 6 270 63 10.3789 268761 270 1044 1890 8928 MWA
28 45 6 6 270 13 10.3789 42976 1 304 811 4534 OWA
28 45 6 6 270 150 9.38281 269061 1710 7715 11970 64265 CWA
28 45 6 6 270 88 10.3281 269061 270 1050 1890 8970 MWA
29 45 6 6 270 26 10.3281 43024 1 363 1081 5709 OWA
29 45 6 6 270 148 10.3281 269358 1620 7119 11340 59553 CWA
29 45 6 6 270 83 4.21094 269358 270 1044 1890 8928 MWA
30 45 6 6 270 29 4.03125 43041 1 377 1081 5993 OWA
30 45 6 6 270 180 5.12891 269655 1755 8091 12285 67167 CWA
30 45 6 6 270 61 9.44922 269655 270 1044 1890 8928 MWA
31 45 6 6 270 14 9.44922 43093 1 322 811 4498 OWA
31 45 6 6 270 200 9.44922 269946 1755 8148 12285 67566 CWA
31 45 6 6 270 77 10.4805 269946 270 1032 1890 8844 MWA
32 45 6 6 270 21 3.26953 43145 1 322 811 4606 OWA
32 45 6 6 270 162 5.11719 270255 1665 7771 11655 64387 CWA
32 45 6 6 270 72 10.4805 270255 270 1068 1890 9096 MWA
33 45 6 6 270 20 10.4805 43172 1 387 1081 5955 OWA
33 45 6 6 270 161 10.4805 270546 1665 7369 11655 61573 CWA
33 45 6 6 270 77 10.4805 270546 270 1032 1890 8844 MWA
34 45 6 6 270 17 10.4805 43209 1 307 811 4609 OWA
34 45 6 6 270 158 10.4805 270858 1755 7926 12285 66012 CWA
34 45 6 6 270 66 10.4805 270858 270 1119 1890 9453 MWA
36 45 6 6 270 16 10.4805 43289 1 395 1081 5981 OWA
36 45 6 6 270 143 9.37109 271185 1710 8282 11970 68234 CWA
36 45 6 6 270 61 9.54297 271185 315 1348 2205 11326 MWA
37 45 6 6 270 16 9.54297 43352 1 378 1081 5700 OWA
37 45 6 6 270 129 9.54297 271479 1665 7316 11655 61202 CWA
37 45 6 6 270 81 10.3594 271479 270 993 1890 8571 MWA
38 45 6 6 270 15 10.3594 43404 1 322 811 4516 OWA
38 45 6 6 270 140 10.3594 271773 1665 7676 11655 63722 CWA
38 45 6 6 270 62 10.6289 271773 270 1038 1890 8886 MWA
39 45 6 6 270 15 10.6289 43467 1 333 811 4545 OWA
39 45 6 6 270 161 10.6289 272070 1665 7398 11655 61776 CWA
39 45 6 6 270 85 10.3789 272070 270 1089 1890 9243 MWA
40 45 6 6 270 14 3.11719 43494 1 297 811 4509 OWA
40 45 6 6 270 145 4.83984 272367 1620 7299 11340 60813 CWA
40 45 6 6 270 70 10.4648 272367 270 1044 1890 8928 MWA
41 45 6 6 270 15 10.4648 43544 1 365 1081 5687 OWA
41 45 6 6 270 160 10.4648 272661 1755 8052 12285 66894 CWA
41 45 6 6 270 59 10.4648 272661 270 1083 1890 9201 MWA
42 45 6 6 270 14 10.4648 43629 1 355 811 4549 OWA
42 45 6 6 270 150 10.4648 272955 1665 7181 11655 60257 CWA
42 45 6 6 270 79 10.4648 272955 270 1038 1890 8886 MWA
43 45 6 6 270 25 10.4648 43697 1 338 811 4586 OWA
43 45 6 6 270 150 10.4648 273258 1665 7742 11655 64184 CWA
43 45 6 6 270 65 10.4648 273258 270 1056 1890 9012 MWA
44 45 6 6 270 26 3.04297 43757 1 240 541 3204 OWA
44 45 6 6 270 160 4.99609 273594 1665 7924 11655 65458 CWA
44 45 6 6 270 60 10.5078 273594 270 1167 1890 9789 MWA
45 45 6 6 270 15 10.5078 43824 1 427 1081 6091 OWA
45 45 6 6 270 138 10.5078 273897 1530 7079 10710 58733 CWA
45 45 6 6 270 66 10.5078 273897 270 1056 1890 9012 MWA
46 45 6 6 270 13 10.5078 43850 1 296 811 4562 OWA
46 45 6 6 270 119 10.5078 274203 1620 7497 11340 62199 CWA
46 45 6 6 270 57 10.4102 274203 270 1107 1890 9369 MWA
47 45 6 6 270 14 10.4102 43889 1 309 811 4557 OWA
47 45 6 6 270 163 10.4102 274506 1710 7798 11970 64846 CWA
47 45 6 6 270 58 10.4531 274506 270 1056 1890 9012 MWA
48 45 6 6 270 14 10.4531 43934 1 405 1081 6021 OWA
48 45 6 6 270 114 10.4531 274803 1620 7164 11340 59868 CWA
48 45 6 6 270 55 10.5938 274803 270 1089 1890 9243 MWA
49 45 6 6 270 14 10.5938 43963 1 344 1081 5786 OWA
49 45 6 6 270 103 10.5938 275112 1530 6877 10710 57319 CWA
49 45 6 6 270 68 10.5938 275112 270 1068 1890 9096 MWA
50 45 6 6 270 17 4.47266 44010 1 272 811 4178 OWA
50 45 6 6 270 134 7.17578 275403 1575 6950 11025 58100 CWA
50 45 6 6 270 84 10.3945 275403 270 987 1890 8529 MWA
51 45 6 6 270 15 10.3945 44049 1 309 811 4593 OWA
51 45 6 6 270 145 10.3945 275712 1665 7546 11655 62812 CWA
51 45 6 6 270 82 10.3945 275712 270 1113 1890 9411 MWA
52 45 6 6 270 21 10.3945 44096 1 272 811 4214 OWA
52 45 6 6 270 143 10.3945 276009 1665 7443 11655 62091 CWA
52 45 6 6 270 69 10.4375 276009 270 1134 1890 9558 MWA
53 45 6 6 270 30 10.4375 44169 1 433 1081 6049 OWA
53 45 6 6 270 150 10.4375 276306 1710 7857 11970 65259 CWA
53 45 6 6 270 58 10.4375 276306 270 1134 1890 9558 MWA
54 45 6 6 270 15 10.4375 44240 1 386 1081 5660 OWA
54 45 6 6 270 139 10.4375 276594 1665 7467 11655 62259 CWA
54 45 6 6 270 80 10.4375 276594 270 981 1890 8487 MWA
55 45 6 6 270 14 10.4375 44313 1 343 811 4501 OWA
55 45 6 6 270 139 10.4375 276882 1665 7377 11655 61629 CWA
55 45 6 6 270 68 10.4375 276882 270 1071 1890 9117 MWA
56 45 6 6 270 17 10.4375 44395 1 352 811 4816 OWA
56 45 6 6 270 176 10.4375 277221 1710 8479 11970 69613 CWA
56 45 6 6 270 67 10.6094 277221 270 1173 1890 9831 MWA
58 45 6 6 270 15 10.6094 44417 1 292 811 4576 OWA
58 45 6 6 270 130 10.6094 277530 1620 7398 11340 61506 CWA
58 45 6 6 270 76 10.6094 277530 270 1068 1890 9096 MWA
59 45 6 6 270 16 10.6094 44488 1 386 1081 5804 OWA
59 45 6 6 270 140 10.6094 277836 1710 7971 11970 66057 CWA
59 45 6 6 270 63 3.61719 277836 270 1017 1890 8739 MWA
60 45 6 6 270 16 3.23047 44566 1 438 1081 6126 OWA
60 45 6 6 270 140 5 278142 1575 7035 11025 58695 CWA
60 45 6 6 270 70 10.6094 278142 270 1107 1890 9369 MWA
62 45 6 6 270 24 10.6094 44591 1 385 1081 5929 OWA
62 45 6 6 270 119 10.6094 278430 1575 6915 11025 57855 CWA
62 45 6 6 270 64 10.6094 278430 270 1026 1890 8802 MWA
63 45 6 6 270 25 4.67578 44621 1 300 811 4530 OWA
63 45 6 6 270 152 5.67969 278730 1665 7795 11655 64555 CWA
63 45 6 6 270 62 10.6094 278730 270 1005 1890 8655 MWA
64 45 6 6 270 13 10.6094 44658 1 307 811 4483 OWA
64 45 6 6 270 116 10.6094 279021 1620 7227 11340 60309 CWA
64 45 6 6 270 58 10.6094 279021 270 1077 1890 9159 MWA
65 45 6 6 270 14 10.6094 44675 1 377 1081 5969 OWA
65 45 6 6 270 158 10.6094 279315 1665 7316 11655 61202 CWA
65 45 6 6 270 77 10.6094 279315 270 1038 1890 8886 MWA
67 45 6 6 270 17 10.6094 44737 1 422 1081 5942 OWA
67 45 6 6 270 133 10.6094 279600 1575 6835 11025 57295 CWA
67 45 6 6 270 70 10.6094 279600 270 1020 1890 8760 MWA
68 45 6 6 270 13 10.6094 44784 1 317 811 4601 OWA
68 45 6 6 270 181 10.6094 279909 1665 7861 11655 65017 CWA
68 45 6 6 270 61 10.6094 279909 270 1113 1890 9411 MWA
69 45 6 6 270 14 10.6094 44829 1 360 1081 5850 OWA
69 45 6 6 270 126 10.6094 280224 1620 7470 11340 62010 CWA
69 45 6 6 270 58 10.6094 280224 270 1125 1890 9495 MWA
70 45 6 6 270 15 10.6094 44926 1 412 1081 5782 OWA
70 45 6 6 270 160 10.6094 280524 1620 7470 11340 62010 CWA
70 45 6 6 270 87 3.53516 280524 270 1050 1890 8970 MWA
71 45 6 6 270 15 3.76562 44974 1 363 1081 5901 OWA
71 45 6 6 270 139 5.17969 280845 1710 8206 11970 67702 CWA
71 45 6 6 270 85 10.6094 280845 270 1047 1890 8949 MWA
72 45 6 6 270 21 10.6094 44999 1 295 811 4543 OWA
72 45 6 6 270 174 10.6094 281148 1620 7326 11340 61002 CWA
72 45 6 6 270 73 10.6094 281148 270 1056 1890 9012 MWA
73 45 6 6 270 17 10.6094 45048 1 229 541 3025 OWA
73 45 6 6 270 135 10.6094 281442 1665 7406 11655 61832 CWA
73 45 6 6 270 61 10.6094 281442 270 1038 1890 8886 MWA
74 45 6 6 270 15 10.6094 45125 1 347 811 4523 OWA
74 45 6 6 270 135 10.6094 281733 1710 7601 11970 63467 CWA
74 45 6 6 270 77 10.6094 281733 270 1032 1890 8844 MWA
75 45 6 6 270 17 10.6094 45189 1 334 811 4636 OWA
75 45 6 6 270 135 10.6094 282045 1620 7434 11340 61758 CWA
75 45 6 6 270 70 10.6094 282045 270 1074 1890 9138 MWA
76 45 6 6 270 19 10.6094 45220 1 346 1081 5692 OWA
76 45 6 6 270 143 10.6094 282342 1575 7245 11025 60165 CWA
76 45 6 6 270 84 10.6094 282342 270 1134 1890 9558 MWA
77 45 6 6 270 16 10.6094 45257 1 307 811 4573 OWA
77 45 6 6 270 167 10.6094 282648 1665 8094 11655 66648 CWA
77 45 6 6 270 74 10.6094 282648 270 1062 1890 9054 MWA
78 45 6 6 270 16 10.6094 45301 1 314 811 4526 OWA
78 45 6 6 270 140 10.6094 282945 1620 7389 11340 61443 CWA
78 45 6 6 270 63 10.6094 282945 270 1044 1890 8928 MWA
79 45 6 6 270 16 10.6094 45328 1 387 1081 6123 OWA
79 45 6 6 270 135 10.6094 283257 1665 7853 11655 64961 CWA
79 45 6 6 270 70 10.6094 283257 270 1119 1890 9453 MWA
80 45 6 6 270 21 10.6094 45357 1 299 811 4583 OWA
80 45 6 6 270 133 5.23828 283566 1575 6890 11025 57680 CWA
80 45 6 6 270 76 10.6016 283566 270 1068 1890 9096 MWA
81 45 6 6 270 19 10.6094 45404 1 317 811 4547 OWA
81 45 6 6 270 162 10.6094 283866 1665 7660 11655 63610 CWA
81 45 6 6 270 89 10.6094 283866 315 1285 2205 10885 MWA
83 45 6 6 270 14 10.6094 45467 1 333 811 4509 OWA
83 45 6 6 270 180 10.6094 284157 1710 7691 11970 64097 CWA
83 45 6 6 270 91 10.6094 284157 270 1032 1890 8844 MWA
84 45 6 6 270 18 10.6094 45486 1 199 541 2971 OWA
84 45 6 6 270 130 10.6094 284445 1575 7095 11025 59115 CWA
84 45 6 6 270 87 10.6094 284445 270 1026 1890 8802 MWA
85 45 6 6 270 14 10.6094 45519 1 258 811 4362 OWA
85 45 6 6 270 149 10.6094 284769 1665 7821 11655 64737 CWA
85 45 6 6 270 75 10.6094 284769 270 1098 1890 9306 MWA
86 45 6 6 270 27 10.6094 45537 1 288 1081 5436 OWA
86 45 6 6 270 166 10.6094 285075 1620 7587 11340 62829 CWA
86 45 6 6 270 74 10.6094 285075 270 1107 1890 9369 MWA
87 45 6 6 270 16 10.6094 45557 1 290 811 4592 OWA
87 45 6 6 270 174 10.6094 285387 1710 7912 11970 65644 CWA
87 45 6 6 270 70 10.6094 285387 270 1074 1890 9138 MWA
88 45 6 6 270 14 10.6094 45600 1 313 811 4561 OWA
88 45 6 6 270 187 10.6094 285690 1755 8079 12285 67083 CWA
88 45 6 6 270 77 10.6094 285690 270 1056 1890 9012 MWA
90 45 6 6 270 16 10.6094 45652 1 322 811 4570 OWA
90 45 6 6 270 148 10.6094 285993 1665 7652 11655 63554 CWA
90 45 6 6 270 73 10.6094 285993 270 1056 1890 9012 MWA
91 45 6 6 270 16 10.6094 45687 1 305 811 4625 OWA
91 45 6 6 270 164 10.6094 286308 1620 7650 11340 63270 CWA
91 45 6 6 270 72 10.6094 286308 270 1125 1890 9495 MWA
92 45 6 6 270 17 3.21484 45706 1 289 811 4501 OWA
92 45 6 6 270 187 5.09766 286605 1710 7812 11970 64944 CWA
92 45 6 6 270 75 10.6094 286605 270 1089 1890 9243 MWA
93 45 6 6 270 17 10.6094 45736 1 300 811 4584 OWA
